mm,2019-11-14 12:18:18,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:21:25,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:08,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:15,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:18,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:21,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:24,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:28,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:31,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:34,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:37,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:40,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:43,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:36:47,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:50:18,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:50:20,10049803001102084,1,2,75.0,130.0, 0000.02,mvac,FAIL
mm,2019-11-14 12:53:20,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:53:22,10049803001102084,1,2,75.0,130.0, 0000.01,mvac,FAIL
mm,2019-11-14 12:53:28,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:53:30,10049803001102084,1,2,75.0,130.0, 0000.01,mvac,FAIL
mm,2019-11-14 12:53:36,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:53:39,10049803001102084,1,2,75.0,130.0, 0000.01,mvac,FAIL
mm,2019-11-14 12:53:44,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:53:47,10049803001102084,1,2,75.0,130.0, 0000.02,mvac,FAIL
mm,2019-11-14 12:53:52,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:53:55,10049803001102084,1,2,75.0,130.0, 0000.01,mvac,FAIL
mm,2019-11-14 12:54:00,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:54:03,10049803001102084,1,2,75.0,130.0, 0000.01,mvac,FAIL
mm,2019-11-14 12:54:08,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:54:11,10049803001102084,1,2,75.0,130.0, 0000.01,mvac,FAIL
mm,2019-11-14 12:54:16,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:54:19,10049803001102084,1,2,75.0,130.0, 0000.01,mvac,FAIL
mm,2019-11-14 12:54:24,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:54:27,10049803001102084,1,2,75.0,130.0, 0000.02,mvac,FAIL
mm,2019-11-14 12:54:32,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:54:35,10049803001102084,1,2,75.0,130.0, 0000.01,mvac,FAIL
mm,2019-11-14 12:54:40,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:54:43,10049803001102084,1,2,75.0,130.0, 0000.01,mvac,FAIL
mm,2019-11-14 12:55:41,10049803001102084,1,1,320.0,330.0, 0000.00,mvdc,FAIL
mm,2019-11-14 12:55:44,10049803001102084,1,2,75.0,130.0, 0000.01,mvac,FAIL
